Country,2005,2010,2011,2012,2013,2014,2015,2016,2017
Albania,,48.5,49.3,49.4,51.5,54.4,55.9,,
Algeria,,,,,,59.2,,,
Angola,,,11.2,,,,,,
Argentina,52.3,58.9,59.1,60.3,61.4,60.8,,,63.4
Armenia,,,,,,95.9,94.8,94.6,
Australia,69.0,75.6,76.0,78.0,78.3,,,,
Austria,82.1,83.1,83.1,83.7,84.2,85.2,85.9,85.8,86.1
Azerbaijan,,93.0,92.5,92.5,93.0,,,,
Bahamas,,,73.0,,,,,,
Bangladesh,,22.6,,,27.5,,,20.6,27.2
Belarus,,,,,,,,98.6,
Belgium,74.3,77.6,78.6,79.1,79.8,80.5,81.4,82.1,83.3
Belize,30.5,,,39.8,,,,,
Benin,,,17.9,,,,,,
Bhutan,,,9.8,10.2,21.1,,,,
Bolivia (Plurinational State of),29.3,,35.6,39.0,42.8,36.8,43.8,43.0,45.2
Bosnia and Herzegovina,,79.5,79.3,79.7,,82.1,81.0,84.1,
Brazil,,,,35.3,35.9,36.0,41.7,60.4,62.0
Brunei Darussalam,,,,,,75.0,,,79.1
Bulgaria,80.0,85.3,86.2,86.7,87.0,86.3,87.1,87.8,87.6
Burkina Faso,,,,,,4.0,,,
Cabo Verde,,,,,,,47.7,,
Cambodia,,,,9.7,,,,,
Cameroon,,,,,,21.1,,,
Canada,85.3,87.8,88.2,88.6,89.2,89.7,90.1,90.4,90.8
Chile,,61.9,62.8,64.3,65.2,65.9,67.2,67.6,69.2
Colombia,,49.2,50.6,51.3,53.5,54.6,55.6,57.2,58.2
Congo,15.8,,,,,,,,
Congo (Democratic Republic of the),12.0,,,44.4,,,,,
Costa Rica,,,34.6,35.2,37.6,41.3,39.7,40.8,40.2
Croatia,79.2,82.7,83.3,85.4,86.4,88.0,88.5,89.2,90.5
Cuba,,69.8,,,,,,,
Cyprus,70.7,76.1,77.8,80.8,81.7,81.4,81.8,82.5,84.2
Czechia,92.9,94.0,94.4,94.5,94.8,95.0,95.1,95.1,95.2
Côte d'Ivoire,,,,12.0,8.4,,,8.8,
Denmark,79.1,71.7,72.9,73.8,74.3,76.5,77.9,75.8,76.6
Dominican Republic,,,,,,,50.2,,
Ecuador,20.0,40.3,42.3,43.9,43.9,44.5,44.7,45.9,46.6
Egypt,,56.0,56.4,57.7,56.2,55.7,58.3,58.1,
El Salvador,33.1,33.2,33.2,34.8,36.2,37.6,38.0,38.5,
Estonia,89.8,90.3,89.8,90.5,91.0,89.0,89.8,89.6,89.2
Eswatini (Kingdom of),,,,,,,,15.8,
Ethiopia,5.2,,,,7.3,,,,
Fiji,31.0,,50.4,,,,,63.2,
Finland,80.4,84.1,84.6,85.4,86.4,87.0,87.7,88.2,88.3
France,71.9,75.8,76.4,77.2,79.6,81.1,81.9,82.6,82.6
Gambia,,,,12.9,,,,,
Georgia,,91.4,91.7,92.4,92.9,93.3,94.2,94.4,
Germany,82.2,85.2,85.9,86.2,86.3,86.7,86.6,86.5,86.5
Ghana,,,,,,,24.8,,
Greece,66.1,67.0,68.7,70.3,71.4,72.7,74.1,75.7,76.7
Guatemala,,15.7,6.3,7.7,18.7,20.2,19.4,19.0,
Honduras,17.0,21.4,22.7,22.1,23.4,25.2,25.7,27.9,
"Hong Kong, China (SAR)",69.0,71.4,74.0,74.7,74.9,75.5,76.5,76.9,
Hungary,84.7,86.5,86.7,87.2,87.6,87.2,86.9,86.9,87.2
Iceland,55.5,61.4,65.8,66.7,67.8,69.1,70.0,73.3,73.4
India,13.2,16.5,,18.5,,,,,
Indonesia,26.6,31.7,32.8,34.0,35.1,36.4,38.7,40.3,40.8
Iraq,,,,28.4,,,,,
Ireland,69.6,75.7,76.9,78.5,79.3,80.8,81.3,81.6,82.8
Israel,75.3,83.7,87.9,88.3,88.6,,,,
Italy,58.6,63.5,64.1,64.7,65.4,66.4,66.9,67.0,67.5
Japan,,99.8,,100.1,99.9,,99.9,99.9,
Kazakhstan,,66.3,67.8,71.8,73.6,,75.1,,
Korea (Republic of),75.5,79.5,80.0,80.6,81.6,82.7,83.5,84.3,84.6
Kuwait,32.5,,39.8,,,,,,
Kyrgyzstan,57.1,,91.2,91.5,92.1,,,,
Lao People's Democratic Republic,,19.6,,,,,,,33.2
Latvia,85.5,88.8,88.8,89.8,90.4,90.5,90.8,91.1,91.2
Liberia,,19.8,,,,,,,
Lithuania,90.6,94.0,94.4,94.7,94.7,94.4,94.8,95.7,95.7
Luxembourg,69.6,77.1,78.3,79.0,80.9,82.5,74.2,72.2,65.4
Madagascar,,,,20.3,,,38.4,,
Malawi,,,,,11.7,,,,
Malaysia,,60.4,62.5,62.5,62.7,64.9,65.5,67.3,
Maldives,,,,,,,,32.3,
Mali,,,,,,5.0,5.2,,
Malta,39.9,48.0,49.8,52.0,53.9,54.8,55.5,56.5,60.6
Mauritania,,,,6.0,,,,,
Mauritius,49.3,53.2,,56.9,57.8,59.6,60.9,61.9,
Mexico,31.0,34.6,35.6,36.3,37.2,37.4,37.8,38.8,40.0
Moldova (Republic of),74.6,62.6,63.0,64.4,62.2,61.7,59.3,59.8,60.7
Mongolia,,66.9,68.5,66.7,74.0,78.6,78.6,79.3,80.0
Montenegro,,77.1,89.7,90.1,,,,,
Morocco,,20.3,,,,,,,
Mozambique,,,,,,,8.0,,
Myanmar,,,,,,,7.5,,17.7
Namibia,,,,8.3,9.0,7.9,,31.4,
Netherlands,72.6,73.3,73.2,73.9,74.9,76.0,76.3,76.5,77.4
New Zealand,80.2,75.8,79.6,80.1,82.8,,,,
Nicaragua,,,,27.7,,,,,
Niger,,,1.9,,,,,,
Norway,88.7,79.3,79.7,80.3,81.3,82.7,82.9,82.4,82.4
Pakistan,,24.5,24.6,,26.2,25.8,28.3,,
"Palestine, State of",38.3,42.6,44.2,45.2,45.7,45.4,46.2,46.8,47.6
Panama,54.3,48.3,72.0,72.7,50.0,,52.5,,
Papua New Guinea,,27.2,,,,,,,
Paraguay,28.5,33.6,38.7,37.4,40.6,42.5,44.7,42.3,43.8
Peru,73.7,76.9,77.8,79.1,80.0,81.0,82.7,83.1,83.6
Philippines,,,,,,30.7,30.9,30.6,
Poland,88.3,91.7,91.9,92.4,92.9,93.4,93.6,94.1,94.5
Portugal,27.6,34.1,38.0,40.9,43.6,47.3,49.4,51.2,52.0
Qatar,,,,,44.0,,,,
Romania,73.8,74.7,76.3,76.7,77.0,74.8,77.2,79.2,80.0
Russian Federation,,95.2,95.4,95.6,95.9,96.0,96.0,96.3,96.1
Rwanda,,,,,,6.8,,,
Samoa,,,,84.6,,,,,
Saudi Arabia,,,,,,60.5,,60.5,
Senegal,,,,,,,11.8,,
Serbia,,54.3,54.7,54.9,55.5,58.6,60.2,59.8,60.3
Seychelles,,,,,,88.6,92.7,92.9,94.3
Sierra Leone,,,,,,16.3,,,
Singapore,,77.7,78.5,79.3,80.2,80.8,81.7,,
Slovakia,91.8,94.0,94.2,94.2,94.2,93.4,93.9,94.3,93.7
Slovenia,83.1,85.8,87.5,88.2,88.5,87.9,89.3,90.4,90.6
South Africa,,47.5,48.2,30.8,49.1,49.7,49.2,47.8,47.2
Spain,54.3,57.1,58.1,58.7,59.4,60.5,61.3,62.1,62.9
Sri Lanka,35.6,33.1,34.3,35.3,35.4,36.0,,,
Suriname,,,,,,44.6,,,
Sweden,82.3,82.0,82.4,82.9,83.7,84.0,84.4,85.0,84.9
Switzerland,80.7,82.2,82.1,83.3,83.9,84.7,84.9,85.1,85.7
Tanzania (United Republic of),,,,,,5.1,,,
Thailand,,30.0,30.9,31.3,32.3,35.1,36.5,37.4,
The former Yugoslav Republic of Macedonia,,72.4,73.3,75.4,75.4,75.4,76.8,79.3,80.5
Timor-Leste,,23.9,,,38.8,,,,
Togo,,,7.2,,,,,,
Trinidad and Tobago,,64.4,66.0,66.6,67.5,69.0,69.4,71.8,
Tunisia,49.3,55.7,57.3,57.2,58.4,,,,
Turkey,,36.2,36.7,38.5,39.4,40.0,41.5,43.1,44.0
Ukraine,,,93.4,94.6,95.2,97.8,97.8,98.1,
United Arab Emirates,,,,,,,,,53.5
United Kingdom,75.0,79.8,79.7,80.9,81.2,81.8,82.3,82.8,83.2
United States,94.9,95.5,95.7,95.8,95.9,95.9,96.0,96.2,96.3
Uruguay,38.5,38.4,24.3,24.4,24.6,25.4,25.5,25.1,25.6
Venezuela (Bolivarian Republic of),,53.8,56.0,55.8,,,,,
Viet Nam,,27.3,28.1,29.1,29.9,31.1,30.5,31.7,32.8
Yemen,,,,,,30.9,,,
Zimbabwe,,,13.4,,,,,,
