Country,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
COM,0.889487870619946,0.9002695417789757,0.8921832884097035,0.8867924528301886,0.8921832884097035,0.8867924528301886,0.889487870619946,0.8975741239892182,0.8921832884097035,0.8867924528301886,0.8921832884097035,0.9002695417789757,0.9083557951482478,0.9137466307277627,0.9137466307277627,0.8975741239892182,0.8948787061994607,0.9029649595687331,0.9110512129380053,0.9029649595687331,0.9002695417789757,0.8921832884097035,0.9191374663072777,0.9110512129380053,0.9083557951482478,0.9218328840970349,0.9029649595687331,0.9110512129380053,0.9137466307277627,0.9002695417789757,0.9056603773584906,0.8948787061994607,0.8948787061994607,0.8921832884097035,0.8921832884097035,0.9002695417789757,0.9029649595687331,0.9029649595687331,0.8975741239892182,0.889487870619946,0.8975741239892182,0.8975741239892182,0.8814016172506737,0.8975741239892182,0.8948787061994607,0.889487870619946,0.8948787061994607,0.9002695417789757,0.8948787061994607,0.8921832884097035,0.8975741239892182,0.8975741239892182,0.8975741239892182,0.8948787061994607,0.889487870619946,0.8840970350404311,0.889487870619946,0.8948787061994607,0.889487870619946,0.8867924528301886,0.9029649595687331,0.889487870619946,0.8840970350404311,0.8840970350404311,0.8814016172506737,0.8975741239892182,0.8948787061994607,0.8814016172506737,0.9002695417789757,0.8948787061994607,0.8787061994609164,0.8867924528301886,0.8840970350404311,0.8733153638814015,0.8787061994609164,0.8814016172506737,0.8921832884097035,0.889487870619946,0.889487870619946,0.889487870619946,0.8840970350404311,0.889487870619946,0.8921832884097035,0.876010781671159,0.8787061994609164,0.8840970350404311,0.8948787061994607,0.8948787061994607,0.8814016172506737,0.889487870619946,0.8867924528301886,0.8921832884097035,0.889487870619946,0.8948787061994607,0.8948787061994607,0.889487870619946,0.8975741239892182,0.9056603773584906,0.8948787061994607,0.8921832884097035,0.9002695417789757,0.8975741239892182,0.9002695417789757,0.8948787061994607,0.9029649595687331,0.9002695417789757,0.9056603773584906,0.8948787061994607,0.9056603773584906,0.9083557951482478,0.9029649595687331,0.9002695417789757,0.9002695417789757,0.9002695417789757,0.9083557951482478,0.8975741239892182
COG,0.8490566037735848,0.8544474393530996,0.8598382749326146,0.8490566037735848,0.8625336927223719,0.8571428571428571,0.8598382749326146,0.8490566037735848,0.8679245283018866,0.8490566037735848,0.8625336927223719,0.8625336927223719,0.8517520215633423,0.8625336927223719,0.8544474393530996,0.8517520215633423,0.8544474393530996,0.8544474393530996,0.8544474393530996,0.8544474393530996,0.8544474393530996,0.8544474393530996,0.8517520215633423,0.8571428571428571,0.8544474393530996,0.8544474393530996,0.8544474393530996,0.8571428571428571,0.8517520215633423,0.8544474393530996,0.8571428571428571,0.8517520215633423,0.8598382749326146,0.8598382749326146,0.8571428571428571,0.8544474393530996,0.8598382749326146,0.8571428571428571,0.8571428571428571,0.8544474393530996,0.876010781671159,0.8706199460916441,0.8544474393530996,0.8706199460916441,0.8652291105121294,0.8625336927223719,0.8706199460916441,0.8571428571428571,0.8679245283018866,0.8625336927223719,0.8652291105121294,0.8652291105121294,0.8625336927223719,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8625336927223719,0.8652291105121294,0.8625336927223719,0.8625336927223719,0.8544474393530996,0.8571428571428571,0.8625336927223719,0.8571428571428571,0.8598382749326146,0.8652291105121294,0.8571428571428571,0.8571428571428571,0.8679245283018866,0.8652291105121294,0.8517520215633423,0.8571428571428571,0.8598382749326146,0.84366576819407,0.8463611859838275,0.8409703504043127,0.8517520215633423,0.8490566037735848,0.8652291105121294,0.8571428571428571,0.8625336927223719,0.8571428571428571,0.8679245283018866,0.8652291105121294,0.8598382749326146,0.8625336927223719,0.876010781671159,0.8679245283018866,0.8625336927223719,0.8679245283018866,0.8625336927223719,0.8544474393530996,0.8571428571428571,0.8571428571428571,0.8652291105121294,0.8544474393530996,0.8598382749326146,0.8814016172506737,0.8598382749326146,0.8598382749326146,0.8652291105121294,0.8679245283018866,0.8679245283018866,0.8733153638814015,0.8706199460916441,0.8706199460916441,0.8679245283018866,0.8652291105121294,0.8679245283018866,0.8787061994609164,0.8652291105121294,0.8652291105121294,0.8706199460916441,0.8679245283018866,0.8706199460916441,0.8814016172506737
COD,0.84366576819407,0.8490566037735848,0.8463611859838275,0.8409703504043127,0.84366576819407,0.8355795148247979,0.8355795148247979,0.8409703504043127,0.8328840970350404,0.8301886792452831,0.8382749326145552,0.8355795148247979,0.8301886792452831,0.8382749326145552,0.8355795148247979,0.8301886792452831,0.8274932614555256,0.8274932614555256,0.8328840970350404,0.8301886792452831,0.8409703504043127,0.84366576819407,0.8409703504043127,0.84366576819407,0.8409703504043127,0.84366576819407,0.84366576819407,0.8490566037735848,0.8301886792452831,0.8301886792452831,0.84366576819407,0.8382749326145552,0.8409703504043127,0.8382749326145552,0.8382749326145552,0.8382749326145552,0.8382749326145552,0.84366576819407,0.8409703504043127,0.8463611859838275,0.8571428571428571,0.8517520215633423,0.8409703504043127,0.8490566037735848,0.8463611859838275,0.84366576819407,0.8463611859838275,0.8409703504043127,0.8517520215633423,0.8382749326145552,0.8409703504043127,0.8463611859838275,0.84366576819407,0.8382749326145552,0.8355795148247979,0.8355795148247979,0.84366576819407,0.8517520215633423,0.84366576819407,0.8409703504043127,0.8409703504043127,0.8409703504043127,0.8409703504043127,0.8409703504043127,0.8409703504043127,0.8463611859838275,0.8382749326145552,0.8382749326145552,0.8490566037735848,0.8463611859838275,0.8382749326145552,0.84366576819407,0.8463611859838275,0.8355795148247979,0.8355795148247979,0.8382749326145552,0.8463611859838275,0.8463611859838275,0.8463611859838275,0.8463611859838275,0.8463611859838275,0.8463611859838275,0.8571428571428571,0.8463611859838275,0.84366576819407,0.8463611859838275,0.8598382749326146,0.8544474393530996,0.84366576819407,0.8544474393530996,0.8490566037735848,0.8463611859838275,0.8463611859838275,0.8463611859838275,0.8598382749326146,0.8490566037735848,0.8598382749326146,0.8652291105121294,0.8463611859838275,0.8544474393530996,0.8598382749326146,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8733153638814015,0.8625336927223719,0.8625336927223719,0.8571428571428571,0.8652291105121294,0.8679245283018866,0.8544474393530996,0.8544474393530996,0.8598382749326146,0.8571428571428571,0.8598382749326146,0.8679245283018866
CRI,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8625336927223719,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8625336927223719,0.8652291105121294,0.8598382749326146,0.8679245283018866,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8652291105121294,0.8706199460916441,0.8679245283018866,0.8625336927223719,0.8625336927223719,0.8625336927223719,0.8787061994609164,0.8706199460916441,0.8490566037735848,0.8598382749326146,0.8571428571428571,0.8733153638814015,0.8625336927223719,0.8463611859838275,0.8544474393530996,0.8598382749326146,0.8652291105121294,0.8652291105121294,0.8625336927223719,0.8544474393530996,0.84366576819407,0.8652291105121294,0.8706199460916441,0.8706199460916441,0.8571428571428571,0.8571428571428571,0.8787061994609164,0.8867924528301886,0.889487870619946,0.8787061994609164,0.876010781671159,0.8652291105121294,0.8571428571428571,0.8706199460916441,0.8679245283018866,0.8733153638814015,0.8733153638814015,0.8652291105121294,0.8571428571428571,0.8652291105121294,0.8544474393530996,0.8490566037735848,0.8652291105121294,0.8652291105121294,0.8517520215633423,0.84366576819407,0.8517520215633423,0.8544474393530996,0.8679245283018866,0.8706199460916441,0.8706199460916441,0.8652291105121294,0.8733153638814015,0.8840970350404311,0.8598382749326146,0.8652291105121294,0.8706199460916441,0.8840970350404311,0.8733153638814015,0.8652291105121294,0.876010781671159,0.8733153638814015,0.876010781671159,0.8733153638814015,0.876010781671159,0.8733153638814015,0.8679245283018866,0.8840970350404311,0.8867924528301886,0.8625336927223719,0.8679245283018866,0.8814016172506737,0.889487870619946,0.8867924528301886,0.8814016172506737,0.876010781671159,0.8814016172506737,0.876010781671159,0.8733153638814015,0.8867924528301886,0.8840970350404311,0.876010781671159,0.8787061994609164,0.8840970350404311,0.8867924528301886,0.889487870619946,0.889487870619946
CIV,0.9191374663072777,0.9191374663072777,0.9164420485175202,0.9137466307277627,0.9083557951482478,0.9137466307277627,0.9083557951482478,0.9137466307277627,0.9110512129380053,0.9191374663072777,0.9056603773584906,0.9218328840970349,0.9164420485175202,0.9191374663072777,0.9137466307277627,0.9029649595687331,0.9029649595687331,0.8948787061994607,0.9083557951482478,0.9110512129380053,0.9110512129380053,0.9056603773584906,0.9056603773584906,0.9083557951482478,0.9002695417789757,0.9083557951482478,0.8867924528301886,0.8867924528301886,0.8840970350404311,0.8948787061994607,0.9137466307277627,0.9083557951482478,0.9083557951482478,0.9137466307277627,0.9110512129380053,0.9056603773584906,0.9299191374663073,0.935309973045822,0.9218328840970349,0.9164420485175202,0.9218328840970349,0.9137466307277627,0.9056603773584906,0.9164420485175202,0.9137466307277627,0.9056603773584906,0.9137466307277627,0.9029649595687331,0.9137466307277627,0.9029649595687331,0.9137466307277627,0.9137466307277627,0.9137466307277627,0.9083557951482478,0.9056603773584906,0.9056603773584906,0.9137466307277627,0.9137466307277627,0.9137466307277627,0.9110512129380053,0.9083557951482478,0.9083557951482478,0.9164420485175202,0.9029649595687331,0.9029649595687331,0.9137466307277627,0.9029649595687331,0.9110512129380053,0.9191374663072777,0.9164420485175202,0.8948787061994607,0.9029649595687331,0.9137466307277627,0.8975741239892182,0.8948787061994607,0.889487870619946,0.9056603773584906,0.9002695417789757,0.9083557951482478,0.9083557951482478,0.9110512129380053,0.9002695417789757,0.9191374663072777,0.9137466307277627,0.9083557951482478,0.9056603773584906,0.9299191374663073,0.9164420485175202,0.9137466307277627,0.9164420485175202,0.9110512129380053,0.9083557951482478,0.9110512129380053,0.9110512129380053,0.9164420485175202,0.9164420485175202,0.9164420485175202,0.9326145552560647,0.9137466307277627,0.9137466307277627,0.9191374663072777,0.9218328840970349,0.9218328840970349,0.9218328840970349,0.9272237196765498,0.9218328840970349,0.9245283018867924,0.9110512129380053,0.9245283018867924,0.9326145552560647,0.9218328840970349,0.9137466307277627,0.9218328840970349,0.9218328840970349,0.9272237196765498,0.935309973045822
HRV,0.4690026954177897,0.4716981132075472,0.4851752021563342,0.49326145552560646,0.4797843665768194,0.477088948787062,0.4797843665768194,0.46630727762803237,0.4716981132075472,0.490566037735849,0.4959568733153638,0.4716981132075472,0.4797843665768194,0.4690026954177897,0.4797843665768194,0.5013477088948787,0.477088948787062,0.4851752021563342,0.4716981132075472,0.5013477088948787,0.49865229110512127,0.4743935309973046,0.49865229110512127,0.4743935309973046,0.48247978436657674,0.5013477088948787,0.5013477088948787,0.4959568733153638,0.477088948787062,0.5040431266846361,0.477088948787062,0.48787061994609165,0.4636118598382749,0.5148247978436657,0.4851752021563342,0.4959568733153638,0.49326145552560646,0.48787061994609165,0.490566037735849,0.4474393530997305,0.46091644204851756,0.4797843665768194,0.5067385444743935,0.4797843665768194,0.5013477088948787,0.5067385444743935,0.5040431266846361,0.5013477088948787,0.5040431266846361,0.5148247978436657,0.5148247978436657,0.49865229110512127,0.4959568733153638,0.4716981132075472,0.48247978436657674,0.4636118598382749,0.49865229110512127,0.5040431266846361,0.49865229110512127,0.49865229110512127,0.5121293800539083,0.477088948787062,0.48247978436657674,0.4851752021563342,0.477088948787062,0.5040431266846361,0.49865229110512127,0.49326145552560646,0.4797843665768194,0.48247978436657674,0.48787061994609165,0.490566037735849,0.4851752021563342,0.49865229110512127,0.5013477088948787,0.48247978436657674,0.5013477088948787,0.4690026954177897,0.4959568733153638,0.4716981132075472,0.490566037735849,0.5040431266846361,0.5040431266846361,0.48247978436657674,0.48247978436657674,0.48787061994609165,0.4851752021563342,0.5040431266846361,0.5040431266846361,0.5148247978436657,0.48787061994609165,0.5202156334231806,0.5040431266846361,0.536388140161725,0.5040431266846361,0.4851752021563342,0.5067385444743935,0.5121293800539083,0.5148247978436657,0.5390835579514824,0.5148247978436657,0.5309973045822102,0.5202156334231806,0.5067385444743935,0.49326145552560646,0.5175202156334231,0.536388140161725,0.5336927223719676,0.5309973045822102,0.5067385444743935,0.5336927223719676,0.536388140161725,0.5283018867924528,0.5444743935309972,0.5417789757412399,0.5336927223719676
CUB,0.8463611859838275,0.8652291105121294,0.8625336927223719,0.8598382749326146,0.8733153638814015,0.8598382749326146,0.8706199460916441,0.8679245283018866,0.8652291105121294,0.8409703504043127,0.876010781671159,0.8814016172506737,0.8706199460916441,0.8625336927223719,0.8625336927223719,0.8625336927223719,0.8571428571428571,0.8679245283018866,0.8733153638814015,0.8652291105121294,0.876010781671159,0.876010781671159,0.8706199460916441,0.8787061994609164,0.8814016172506737,0.876010781671159,0.8733153638814015,0.8652291105121294,0.8814016172506737,0.8652291105121294,0.8652291105121294,0.8787061994609164,0.8787061994609164,0.8706199460916441,0.8679245283018866,0.876010781671159,0.876010781671159,0.8733153638814015,0.8787061994609164,0.8571428571428571,0.8733153638814015,0.8706199460916441,0.8679245283018866,0.8706199460916441,0.8706199460916441,0.8787061994609164,0.876010781671159,0.889487870619946,0.876010781671159,0.8625336927223719,0.8679245283018866,0.8706199460916441,0.876010781671159,0.8679245283018866,0.8679245283018866,0.8679245283018866,0.8814016172506737,0.8706199460916441,0.8840970350404311,0.8706199460916441,0.8814016172506737,0.8733153638814015,0.8706199460916441,0.8814016172506737,0.8787061994609164,0.8679245283018866,0.8733153638814015,0.8598382749326146,0.8679245283018866,0.8652291105121294,0.8706199460916441,0.8787061994609164,0.8733153638814015,0.876010781671159,0.8814016172506737,0.8652291105121294,0.8679245283018866,0.8706199460916441,0.876010781671159,0.8787061994609164,0.8706199460916441,0.889487870619946,0.8787061994609164,0.8733153638814015,0.8787061994609164,0.8814016172506737,0.8867924528301886,0.8840970350404311,0.8867924528301886,0.8975741239892182,0.9002695417789757,0.889487870619946,0.8921832884097035,0.9029649595687331,0.8921832884097035,0.8787061994609164,0.8948787061994607,0.8975741239892182,0.8867924528301886,0.889487870619946,0.8921832884097035,0.9002695417789757,0.9002695417789757,0.8948787061994607,0.8921832884097035,0.8948787061994607,0.8975741239892182,0.889487870619946,0.8948787061994607,0.8787061994609164,0.8948787061994607,0.889487870619946,0.8948787061994607,0.8975741239892182,0.9137466307277627,0.9029649595687331
CYP,0.692722371967655,0.6765498652291105,0.6576819407008087,0.6657681940700808,0.6738544474393531,0.6792452830188679,0.660377358490566,0.6630727762803235,0.6954177897574124,0.6711590296495957,0.660377358490566,0.6711590296495957,0.6711590296495957,0.6792452830188679,0.6981132075471699,0.706199460916442,0.692722371967655,0.6900269541778976,0.6981132075471699,0.6792452830188679,0.6657681940700808,0.6954177897574124,0.7035040431266847,0.6900269541778976,0.6981132075471699,0.6981132075471699,0.706199460916442,0.7008086253369272,0.6873315363881402,0.706199460916442,0.6981132075471699,0.6954177897574124,0.6711590296495957,0.6954177897574124,0.7035040431266847,0.6981132075471699,0.7088948787061995,0.6900269541778976,0.706199460916442,0.6981132075471699,0.6981132075471699,0.6954177897574124,0.6873315363881402,0.692722371967655,0.6846361185983828,0.7035040431266847,0.7169811320754718,0.6792452830188679,0.6738544474393531,0.6900269541778976,0.7035040431266847,0.706199460916442,0.6765498652291105,0.7035040431266847,0.7196765498652291,0.6846361185983828,0.6981132075471699,0.7035040431266847,0.6792452830188679,0.7169811320754718,0.692722371967655,0.7223719676549866,0.706199460916442,0.6846361185983828,0.692722371967655,0.7223719676549866,0.6765498652291105,0.7035040431266847,0.7088948787061995,0.7088948787061995,0.692722371967655,0.6819407008086253,0.7008086253369272,0.6954177897574124,0.6846361185983828,0.6765498652291105,0.6900269541778976,0.7008086253369272,0.706199460916442,0.6846361185983828,0.7008086253369272,0.6738544474393531,0.6792452830188679,0.6873315363881402,0.6981132075471699,0.6981132075471699,0.6873315363881402,0.6873315363881402,0.6900269541778976,0.692722371967655,0.692722371967655,0.6630727762803235,0.6900269541778976,0.7142857142857143,0.6981132075471699,0.706199460916442,0.6846361185983828,0.7196765498652291,0.7250673854447439,0.7035040431266847,0.7331536388140161,0.711590296495957,0.7142857142857143,0.7088948787061995,0.7088948787061995,0.7035040431266847,0.7169811320754718,0.7196765498652291,0.7196765498652291,0.7547169811320754,0.706199460916442,0.7250673854447439,0.7277628032345013,0.7331536388140161,0.7196765498652291,0.7358490566037735
CZE,0.3800539083557951,0.36388140161725063,0.39892183288409705,0.4016172506738544,0.3908355795148248,0.3962264150943396,0.3881401617250673,0.3773584905660377,0.3719676549865229,0.39892183288409705,0.4123989218328841,0.3773584905660377,0.3962264150943396,0.3935309973045822,0.38544474393531,0.40970350404312667,0.3800539083557951,0.40700808625336926,0.37466307277628025,0.40700808625336926,0.4123989218328841,0.36657681940700804,0.3935309973045822,0.3719676549865229,0.3962264150943396,0.40970350404312667,0.3935309973045822,0.39892183288409705,0.3773584905660377,0.40970350404312667,0.3773584905660377,0.3962264150943396,0.36927223719676544,0.43126684636118595,0.3962264150943396,0.4016172506738544,0.40700808625336926,0.40431266846361186,0.3962264150943396,0.3450134770889488,0.36118598382749323,0.3719676549865229,0.40700808625336926,0.3935309973045822,0.40700808625336926,0.40431266846361186,0.39892183288409705,0.4123989218328841,0.4123989218328841,0.40970350404312667,0.42048517520215634,0.3935309973045822,0.41778975741239893,0.3800539083557951,0.3827493261455525,0.36657681940700804,0.40970350404312667,0.4016172506738544,0.4123989218328841,0.4016172506738544,0.41778975741239893,0.37466307277628025,0.37466307277628025,0.3908355795148248,0.3773584905660377,0.4123989218328841,0.42048517520215634,0.4016172506738544,0.38544474393531,0.3881401617250673,0.40431266846361186,0.3962264150943396,0.4016172506738544,0.41778975741239893,0.42048517520215634,0.4016172506738544,0.4123989218328841,0.3881401617250673,0.3935309973045822,0.37466307277628025,0.40431266846361186,0.4150943396226415,0.42587601078167114,0.3935309973045822,0.3773584905660377,0.3935309973045822,0.3800539083557951,0.41778975741239893,0.43126684636118595,0.43126684636118595,0.39892183288409705,0.43126684636118595,0.40970350404312667,0.44204851752021557,0.4150943396226415,0.36927223719676544,0.40700808625336926,0.4231805929919137,0.4285714285714285,0.45013477088948783,0.4150943396226415,0.43665768194070076,0.42587601078167114,0.41778975741239893,0.4123989218328841,0.42587601078167114,0.45013477088948783,0.444743935309973,0.43126684636118595,0.39892183288409705,0.4393530997304582,0.43126684636118595,0.42048517520215634,0.4636118598382749,0.4582210242587601,0.444743935309973
DNK,0.3962264150943396,0.36118598382749323,0.3962264150943396,0.3908355795148248,0.3935309973045822,0.40970350404312667,0.3827493261455525,0.3935309973045822,0.36927223719676544,0.4150943396226415,0.42048517520215634,0.3881401617250673,0.4150943396226415,0.4231805929919137,0.36927223719676544,0.3935309973045822,0.3827493261455525,0.39892183288409705,0.3719676549865229,0.40700808625336926,0.4150943396226415,0.36657681940700804,0.37466307277628025,0.3800539083557951,0.40700808625336926,0.4016172506738544,0.38544474393531,0.38544474393531,0.3719676549865229,0.41778975741239893,0.3773584905660377,0.4123989218328841,0.40700808625336926,0.4393530997304582,0.40970350404312667,0.40970350404312667,0.40700808625336926,0.43126684636118595,0.4123989218328841,0.3584905660377359,0.36118598382749323,0.353099730458221,0.4231805929919137,0.4123989218328841,0.42048517520215634,0.4016172506738544,0.3881401617250673,0.41778975741239893,0.43665768194070076,0.4123989218328841,0.40970350404312667,0.38544474393531,0.4285714285714285,0.3908355795148248,0.3881401617250673,0.3719676549865229,0.40700808625336926,0.3881401617250673,0.4285714285714285,0.3962264150943396,0.42048517520215634,0.3800539083557951,0.3719676549865229,0.3935309973045822,0.3800539083557951,0.3827493261455525,0.41778975741239893,0.4016172506738544,0.3881401617250673,0.3773584905660377,0.4123989218328841,0.40431266846361186,0.4123989218328841,0.42048517520215634,0.4339622641509434,0.3962264150943396,0.4016172506738544,0.3935309973045822,0.36927223719676544,0.38544474393531,0.3881401617250673,0.40970350404312667,0.42048517520215634,0.40700808625336926,0.36388140161725063,0.3827493261455525,0.36657681940700804,0.42048517520215634,0.44204851752021557,0.444743935309973,0.4150943396226415,0.4339622641509434,0.39892183288409705,0.4231805929919137,0.4150943396226415,0.37466307277628025,0.41778975741239893,0.40970350404312667,0.4285714285714285,0.44204851752021557,0.4123989218328841,0.4339622641509434,0.42048517520215634,0.4231805929919137,0.42587601078167114,0.4393530997304582,0.444743935309973,0.4474393530997305,0.42587601078167114,0.3800539083557951,0.4339622641509434,0.41778975741239893,0.42048517520215634,0.4636118598382749,0.4393530997304582,0.4339622641509434
DJI,0.9676549865229109,0.9568733153638813,0.9595687331536388,0.954177897574124,0.9514824797843665,0.9595687331536388,0.948787061994609,0.9649595687331535,0.9407008086253369,0.9676549865229109,0.9649595687331535,0.9272237196765498,0.9380053908355794,0.954177897574124,0.9568733153638813,0.9407008086253369,0.9460916442048517,0.948787061994609,0.9568733153638813,0.935309973045822,0.948787061994609,0.9622641509433961,0.9380053908355794,0.9784366576819405,0.9622641509433961,0.9568733153638813,0.9595687331536388,0.981132075471698,0.954177897574124,0.9380053908355794,0.9676549865229109,0.9514824797843665,0.9622641509433961,0.954177897574124,0.954177897574124,0.9595687331536388,0.9676549865229109,0.954177897574124,0.9730458221024259,0.9784366576819405,0.954177897574124,0.9433962264150944,0.9245283018867924,0.9407008086253369,0.9326145552560647,0.948787061994609,0.9568733153638813,0.9407008086253369,0.9326145552560647,0.9380053908355794,0.9514824797843665,0.948787061994609,0.9568733153638813,0.9622641509433961,0.9622641509433961,0.9460916442048517,0.9407008086253369,0.954177897574124,0.9514824797843665,0.9460916442048517,0.9460916442048517,0.9380053908355794,0.9514824797843665,0.9407008086253369,0.9407008086253369,0.948787061994609,0.9380053908355794,0.9407008086253369,0.9568733153638813,0.9568733153638813,0.9433962264150944,0.954177897574124,0.9649595687331535,0.9460916442048517,0.9514824797843665,0.9568733153638813,0.9568733153638813,0.9568733153638813,0.9622641509433961,0.9730458221024259,0.948787061994609,0.954177897574124,0.9568733153638813,0.9433962264150944,0.9514824797843665,0.954177897574124,0.9595687331536388,0.9649595687331535,0.948787061994609,0.9649595687331535,0.9595687331536388,0.9514824797843665,0.948787061994609,0.954177897574124,0.9595687331536388,0.9622641509433961,0.9622641509433961,0.9757412398921831,0.954177897574124,0.9622641509433961,0.9622641509433961,0.9757412398921831,0.9703504043126684,0.9676549865229109,0.9676549865229109,0.9676549865229109,0.9622641509433961,0.9568733153638813,0.9838274932614555,0.981132075471698,0.9757412398921831,0.9784366576819405,0.9784366576819405,0.9730458221024259,0.9892183288409702,0.981132075471698
DMA,0.7897574123989218,0.7789757412398922,0.7816711590296496,0.7681940700808625,0.7789757412398922,0.7735849056603773,0.7654986522911051,0.77088948787062,0.7681940700808625,0.7681940700808625,0.77088948787062,0.7789757412398922,0.7601078167115902,0.7681940700808625,0.784366576819407,0.77088948787062,0.7681940700808625,0.77088948787062,0.77088948787062,0.7681940700808625,0.7681940700808625,0.7654986522911051,0.7735849056603773,0.7816711590296496,0.7735849056603773,0.7870619946091644,0.7762803234501348,0.7762803234501348,0.7681940700808625,0.7735849056603773,0.7924528301886793,0.7924528301886793,0.7816711590296496,0.7789757412398922,0.7816711590296496,0.7897574123989218,0.7951482479784366,0.7816711590296496,0.7870619946091644,0.8059299191374664,0.8059299191374664,0.8059299191374664,0.7897574123989218,0.7951482479784366,0.784366576819407,0.7870619946091644,0.7951482479784366,0.7951482479784366,0.7897574123989218,0.784366576819407,0.7897574123989218,0.7897574123989218,0.7897574123989218,0.7816711590296496,0.784366576819407,0.7816711590296496,0.784366576819407,0.7978436657681941,0.7897574123989218,0.7924528301886793,0.7897574123989218,0.7897574123989218,0.7951482479784366,0.7897574123989218,0.7897574123989218,0.7951482479784366,0.7870619946091644,0.7897574123989218,0.8032345013477089,0.7978436657681941,0.7870619946091644,0.7924528301886793,0.7978436657681941,0.7870619946091644,0.7870619946091644,0.7870619946091644,0.7978436657681941,0.8032345013477089,0.8059299191374664,0.8140161725067385,0.8140161725067385,0.8059299191374664,0.8194070080862534,0.8032345013477089,0.8032345013477089,0.8059299191374664,0.8247978436657682,0.816711590296496,0.8059299191374664,0.8140161725067385,0.8140161725067385,0.8113207547169812,0.816711590296496,0.8140161725067385,0.8194070080862534,0.8086253369272237,0.816711590296496,0.8274932614555256,0.8140161725067385,0.8086253369272237,0.816711590296496,0.816711590296496,0.816711590296496,0.8086253369272237,0.8221024258760108,0.816711590296496,0.8194070080862534,0.8086253369272237,0.816711590296496,0.8301886792452831,0.816711590296496,0.8194070080862534,0.8194070080862534,0.816711590296496,0.8247978436657682,0.8274932614555256
DOM,0.8517520215633423,0.84366576819407,0.84366576819407,0.8328840970350404,0.84366576819407,0.8355795148247979,0.8274932614555256,0.8328840970350404,0.8274932614555256,0.8274932614555256,0.8301886792452831,0.8409703504043127,0.8221024258760108,0.8328840970350404,0.8490566037735848,0.8355795148247979,0.8247978436657682,0.8274932614555256,0.8355795148247979,0.8301886792452831,0.8274932614555256,0.8221024258760108,0.8355795148247979,0.8517520215633423,0.8355795148247979,0.8517520215633423,0.8409703504043127,0.8409703504043127,0.8328840970350404,0.8382749326145552,0.8544474393530996,0.8544474393530996,0.8517520215633423,0.84366576819407,0.8382749326145552,0.8463611859838275,0.8463611859838275,0.8382749326145552,0.84366576819407,0.8571428571428571,0.8598382749326146,0.8625336927223719,0.8463611859838275,0.8490566037735848,0.8328840970350404,0.8409703504043127,0.8490566037735848,0.8517520215633423,0.8355795148247979,0.8301886792452831,0.8463611859838275,0.8490566037735848,0.8490566037735848,0.8463611859838275,0.8409703504043127,0.8382749326145552,0.8571428571428571,0.8679245283018866,0.8625336927223719,0.8706199460916441,0.8598382749326146,0.8598382749326146,0.8652291105121294,0.8625336927223719,0.8517520215633423,0.8571428571428571,0.8517520215633423,0.8517520215633423,0.8652291105121294,0.8571428571428571,0.8517520215633423,0.8598382749326146,0.8625336927223719,0.8490566037735848,0.8517520215633423,0.8463611859838275,0.8571428571428571,0.8544474393530996,0.8571428571428571,0.8733153638814015,0.8652291105121294,0.8598382749326146,0.8733153638814015,0.8517520215633423,0.8517520215633423,0.8571428571428571,0.8679245283018866,0.8679245283018866,0.8598382749326146,0.8652291105121294,0.8679245283018866,0.8706199460916441,0.8706199460916441,0.876010781671159,0.876010781671159,0.8679245283018866,0.8814016172506737,0.8840970350404311,0.8706199460916441,0.8679245283018866,0.8733153638814015,0.8787061994609164,0.8787061994609164,0.8706199460916441,0.8706199460916441,0.8706199460916441,0.8679245283018866,0.8598382749326146,0.8706199460916441,0.8733153638814015,0.8598382749326146,0.8706199460916441,0.876010781671159,0.8840970350404311,0.889487870619946,0.8840970350404311
